가수명,노래제목,발매일,가사,좋아요수,앨범사진,songId,순위
다비치,거북이,2013-03-04, 거북아 그 속도론 멀리 못 도망가 게다가 그 길은 더 멀고 험하잖아 상처가 아물고 다 나으면 떠나가 진심이야 그럼 그 때 보내 줄 테니까 숨지마 차라리 내 맘을 훔치지마 거짓말 느리고 느린 너의 걸음마 내 가슴 깊이 하는 말 내게로 와요 마음을 둘 곳도 없고 더 갈 곳도 없는 슬픈 거북이 한 마리 상처가 많아 너 혼자서 매일 외롭게 숨는 거니 너를 지킬 수 없고 더 사랑도 없는 내 가슴 아픈 이야기 조금 늦어도 좋아 한 걸음 한 걸음 천천히 하루만 더 지나면 괜찮아 질거야 자꾸만 주문처럼 외우는 혼잣말 거북아 널 볼 때면 내 모습 같아 눈물 나 미친 듯이 계속 흘러나와 새싹이 나겠지 꽃이 보이겠지 내 눈물의 사랑은 씨앗을 꼭 품겠지 내 가슴 깊이 하는 말 내게로 와요 마음을 둘 곳도 없고 더 갈 곳도 없는 슬픈 거북이 한 마리 상처가 많아 너 혼자서 매일 외롭게 숨는 거니 너를 지킬 수 없고 더 사랑도 없는 내 가슴 아픈 이야기 조금 늦어도 좋아 한 걸음 한 걸음 천천히 나보다 느린 네 발걸음에 맞춰 걸으며 더 이상 너 혼자 울지 않도록 you're always be my always be my love 마음을 둘 곳도 없고 더 갈 곳도 없는 슬픈 거북이 한 마리 제발 날 떠나지마 상처가 많아 너 혼자서 매일 외롭게 숨는 거니 너를 지킬 수 없고 더 사랑도 없는 내 가슴 아픈 이야기 조금 늦어도 좋아 한 걸음 한 걸음 천천히  ,102642,https://cdnimg.melon.co.kr/cm/album/images/021/76/844/2176844_500.jpg/melon/resize/282/quality/80/optimize,4047160,175
허각,Hello,2011-09-16, 우리 헤어지면 안되잖아 우리 이별하긴 이르잖아 이렇게 날 떠나가면 안돼요 내가 하지 못한 말들이 아직 너무 많은데 이대로 날 떠나가지 마세요 그대이기 때문에 난 정말 그대였기 때문에 난 이대로는 이대로는 난 안돼요 내가 살아가는 이유는 오직 그대뿐이죠 제발 나를 떠나가지 말아요 그대는 내 사랑 그리운 내 사랑 날 사랑했던 사람 이제는 만질 수 없지만 내가 그리운 만큼 그대도 그리운가요 내가 미칠 듯이 사랑했던 그 사람 hello 사랑했기 때문에 난 정말 사랑했기 때문에 난 죽을 만큼 죽을 만큼 힘드네요 죽지 못해 살아가고 있는 내가 보이나요 제발 내게 다시 돌아와줘요 그대는 내사랑 그리운 내사랑 날 사랑했던 사람 이제는 만질 수 없지만 내가 그리운 만큼 그대도 그리운가요 내가 미칠 듯이 사랑했던 그 사람 겨우 이대로 끝날 거라면 정말 마지막이라면 지금 돌아가 그때로 서로 몰랐던 그때로 너무 늦어버리면 너무 늦어버리면 내가 살아가는 게 너무 힘이 들어 날 버릴까 봐 정말 이대로 끝날 거라면 이게 마지막이라면 지금 돌아가 그때로 서로 몰랐던 그때로 너무 늦어버리면 너무 늦어버리면 내가 살아가는 게 너무 힘이 들어 날 버릴까 봐  ,106418,https://cdnimg.melon.co.kr/cm/album/images/020/12/587/2012587_500.jpg/melon/resize/282/quality/80/optimize,3549031,176
임창정,또 다시 사랑,2015-09-22, 아픔이 좀 더 작아질까 의미 없는 만남을 하다가 어느 날 그대가 흘린 눈물 왠지 나와 같다 느껴서 이렇게 그대를 지키는가 봐요 행복하고 싶었던 그대를 몰랐던 누군갈 또 알아가면서 분명 행복할 걸 알겠지만 내가 그대를 만났다는 건 어쩌면 흘러가는 흔한 인연이란 것 일지 모르지만 오늘도 다시 또 다시 사랑해요 사랑 언제나 이번이 마지막이라며 처음인 듯 찾아오니까 어느 날 그대가 숨긴 눈물 왠지 나와 같다 느껴서 이렇게 그대를 지키는 가 봐요 행복하고 싶었던 그대를 몰랐던 누군갈 또 알아가는 게 혹시 두렵기도 하겠지만 내가 그대를 만났다는 건 어쩌면 흘러가는 흔한 인연이란 것일지 모르지만 오늘도 다시 또 다시 사랑해요 사랑 언제나 이번이 마지막이라며 처음인 듯 찾아오니까 절대 우리 작은 다툼조차 하지 마요 이별 후엔 서운함만 가슴속에 남으니 사소한 그 표현이 그 말들이 언제나 나에겐 참 고마울 거예요 내가 그대를 만났다는 건 어쩌면 흘러가는 흔한 인연이란 것 일지 모르지만 오늘도 다시 또 다시 사랑해요 사랑 언제나 이번이 마지막이라며 처음인 듯 찾아오니까 사랑 언제나 이번이 마지막이라며  ,215283,https://cdnimg.melon.co.kr/cm/album/images/026/38/798/2638798_500.jpg/melon/resize/282/quality/80/optimize,7861392,177
10CM,어제 너는 나를 버렸어,2021-11-11, 어제 너는 나를 버렸어 나는 아무 변명하지 못하고 얌전하게 집에 돌아와 너무 피곤해 잠이 들었어 눈이 떠지자마자 정신이 없지 지각은 말이 안 돼 출근해야지 시간이 모자라 널 생각하고 아파하기엔 내가 너무 바빠 눈물이 맺혔을지도 아닌가 졸린건지도 어쩌면 널 좋아하지 않았었나봐 연락을 기다릴지도 아닌가 귀찮을지도 어쩌면 널 사랑하진 않았었나봐 이제 나는 너를 잊었어 생각해 보니 오늘 하루 종일 네 생각이 나질 않았고 왠지 웃으며 잠이 들었어 이별이 항상 지독할 필요는 없지 우리도 각자 가던 길을 가야지 못다 한 마음도 전하지 못한 말도 많았지만 내가 너무 바빠 눈물이 맺혔을지도 아닌가 졸린건지도 어쩌면 널 좋아하지 않았었나봐 연락을 기다릴지도 아닌가 귀찮을지도 어쩌면 널 사랑하진 않았었나봐 아냐 그랬을 리가 없지 너 없인 살 수 없었던 꿈같은 날들이 있었지 나를 안아주던 숨결도 빛이 나던 그 입술도 시간을 되돌려 갈 수 있다 해도 이젠 너무 바빠 눈물은 말랐을지도 이대로 괜찮을지도 어쩌면 널 기다리지 않을건가봐 마음이 죽은걸지도 차갑게 굳어질지도 어쩌면 널 사랑하지 않을건가봐 이제 나는 너를 잊었어 아쉬울게 하나도 없어  ,39763,https://cdnimg.melon.co.kr/cm2/album/images/107/71/882/10771882_20211110183217_500.jpg?f054b7ce7447294abd9b77a1bca93c6f/melon/resize/282/quality/80/optimize,34244526,178
임창정,소주 한 잔,2003-06-05, 술이 한 잔 생각나는 밤 같이 있는 것 같아요 그 좋았던 시절들 이젠 모두 한숨만 되네요 떠나는 그대 얼굴이 혹시 울지나 않을까 나 먼저 돌아섰죠 그때부터 그리워요 사람이 변하는 걸요 다시 전보다 그댈 원해요 이렇게 취할때면 꺼져버린 전화를 붙잡고 여보세요 나야 거기 잘 지내니 여보세요 왜 말 안하니 울고 있니 내가 오랜만이라서 사랑하는 사람이라서 그대 소중한 마음 밀쳐낸 이기적인 그때의 나에게 그대를 다시 불러오라고 미친듯이 외쳤어 떠나는 그대 얼굴이 마치 처음과 같아서 나 눈물이 났어요 그때부터 그리워요 사람이 변하는 걸요 다시 전보다 그댈 원해요 이렇게 취할때면 바뀌어버린 전화번홀 누르고  여보세요 나야 거기 잘 지내니 오랜만이야 내 사랑아 그대를 다시 불러오라고 미친듯이 울었어 우 여보세요 나야 정말 미안해 이기적인 그때의 나에게 그대를 다시 불러오라고 미친듯이 외쳤어  ,87184,https://cdnimg.melon.co.kr/cm/album/images/000/31/482/31482_500.jpg/melon/resize/282/quality/80/optimize,460396,179
주호,어떻게 내가 널 잊고 살아,2020-09-09, 많이 어렸었나 봐 같은 시간 속에 영원할 것 같던 우리 항상 웃어주던 너라서 생각해본 적 없던 이별이라서 더 아파 조금 지나면 괜찮을 줄 알았어 어제까지만 아프길 바랬어 가끔 돌이켜 생각해 보면 주변 사람들 모두 참 예쁘다 말해주던 우리였는데 어떻게 내가 널 잊고 살아 고작 이별이라는 게 쉬울 줄 알았어 잘해준 기억보다 더 받은 추억이 많아서 아직은 안 되나 봐 오늘도 난 여전히 너야 시간 지나면 괜찮을 줄 알았어 좋은 추억들로 남기를 바랬어 지금 돌이켜 생각해 보면 왜 그땐 몰랐을까 네 맘 하나 눈치 못 챈 내가 미워서 어떻게 내가 널 잊고 살아 고작 이별이라는 게 쉬울 줄 알았어 잘해준 기억보다 더 받은 추억이 많아서 아직은 안 되나 봐 어떻게 내가 널 지우고 살아 사랑이라는 게 쉬울 줄 알았어 잘해준 기억보다 받은 추억이 더 많아서 오늘도 난 여전히 너야  ,23956,https://cdnimg.melon.co.kr/cm2/album/images/104/87/959/10487959_20220406164016_500.jpg?33c4717ac55ba01984ce3da4466bac12/melon/resize/282/quality/80/optimize,32914569,180
정은지,하늘바라기 (Feat. 하림),2016-04-18, 꽃 잎이 내 맘을 흔들고 꽃 잎이 내 눈을 적시고 아름다운 기억 푸른 하늘만 바라본다 꼬마야 약해지지마 슬픔을 혼자 안고 살지는 마 아빠야 어디를 가야 당신의 마음처럼 살 수 있을까 가장 큰 별이 보이는 우리 동네 따뜻한 햇살 꽃이 피는 봄에 그댈 위로해요 그댈 사랑해요 그대만의 노래로 뚜루뚜뚜두 두두두 뚜루뚜뚜두 두두두 뚜루뚜뚜두 두두두 하늘바라기 하늘만 멍하니 가장 큰 하늘이 있잖아 그대가 내 하늘이잖아 후회 없는 삶들 가난했던 추억 난 행복했다 아빠야 약해지지마 빗속을 걸어도 난 감사하니깐 아빠야 어디를 가야 당신의 마음처럼 살 수 있을까 가장 큰 별이 보이는 우리 동네 따뜻한 햇살 꽃이 피는 봄에 그댈 위로해요 그댈 사랑해요 그대만의 노래로 따뜻한 바람이 부는 봄 내음 그대와 이 길을 함께 걷네 아련한 내 맘이 겨우 닿는 곳에 익숙한 골목 뒤에 숨어있다가 그대 오기만 오기만 기다린 그때가 자꾸만 떠올라 가장 큰 별이 보이는 우리 동네 따뜻한 햇살 꽃이 피는 봄에 그댈 위로해요 그댈 사랑해요 그대만의 노래로 뚜루뚜뚜두 두두두 뚜루뚜뚜두 두두두 뚜루뚜뚜두 두두두 하늘바라기 하늘만 멍하니  ,166900,https://cdnimg.melon.co.kr/cm/album/images/026/80/009/2680009_500.jpg/melon/resize/282/quality/80/optimize,8148487,181
엠씨더맥스 (M.C the MAX),사계 (하루살이),2019-01-02, 슬픈 예감 앞에 굳게 감아진 두 눈 지금 고개 들면 넌 떠나갈 텐데 못난 걸음은 멈춰버리고 숨소리마저 다 아는 듯 적막한 두려움 속에 결국 너를 놓치고 말겠지 널 그리면서 매일 울며 보내겠지 겨우 눈을 뜨고서 너를 보내면 나는 어쩌면 나는 어쩌면 하루도 못 살 것 같아 이제 난 하루살이 하루하루 내일도 잃어버린 채 너를 사랑했던 오늘만을 살고 내게 웃어 준 네 얼굴을 그리다 사라지겠지 어둠 속으로 너의 뒷모습만 내게 남아 날 원망하고 매일 취한 채 살겠지 그렇게도 기다린 봄은 오지만 나는 어쩌면 여기 너 없는 겨울에 갇힌 채 살아 겨우겨우 살아내도 사랑한 네가 없는데 여름 장마처럼 울다 보면 올까 낙엽 되어 내 마음 위로 내릴까 의미 없겠지 모든 계절의 난 너의 곁에 머물던 너를 사랑했던 너를 안았던 나의 마음을 기억해줘 하루하루 내일도 잃어버린 채 너를 사랑했던 오늘만을 살고 내게 웃어 준 네 얼굴을 그리다 사라지겠지 기억 속으로  ,124679,https://cdnimg.melon.co.kr/cm/album/images/102/38/710/10238710_500.jpg?371847088d24f17dc11964c8afb224b0/melon/resize/282/quality/80/optimize,31532642,182
마크툽 (MAKTUB),Marry Me,2014-08-04, 비내리는 날엔 우산이 돼주고 어둠이 오면 빛이 돼줄게 추운 겨울이면 난로가 돼주고 더운 날엔 바람이 될게 잠이 들 때까지 머릴 만져줄게 니가 두려울 때마다 꼭 옆에 있어줄게 갑작스런 맘에 문득 떠나고 싶으면 내일 무슨 일이 있어도 함께 떠나줄게 Marry Me 내 손 잡아줄래요 Marry Me 나와 평생 함께 할래요 남은 나의 모든 삶 오직 그대 남자로 살고 싶어요 Marry Me darling 나와 결혼해줄래요 순간뿐이 아냐 많이 생각했어 헌데 내 사랑을 줄 수 있는 여잔 너밖에 없어 차갑고 어두운 험하고 쓸쓸한 세상 속 평생의 동반자로 함께 걸어가고 싶어 Marry Me 내 손 잡아줄래요 Marry Me 나와 평생 함께 할래요 남은 나의 모든 삶 오직 그대 남자로 살고 싶어요 Marry Me darling 나와 결혼해줄래요 내 안에 숨쉬는 아름 다운 그대 영원히 같은 꿈을 꾼다면 얼마나 좋을까 믿어요 Marry Me 그대와 함께 하는 매일이 내겐 천국이죠 나와 결혼해줄래요 비내리는 날엔 우산이 돼주고 어둠이 오면 빛이 돼줄게  ,204543,https://cdnimg.melon.co.kr/cm/album/images/022/71/467/2271467_500.jpg/melon/resize/282/quality/80/optimize,4786735,183
장덕철,그날처럼,2017-11-28, 참 많은 시간이 흘러가고 넌 어떻게 사는지 참 궁금해 날 걱정하는 사람들에게 다 잊었단 거짓말하는 내가 참 미운 날 아름다운 이별은 세상에 없다지만 그때 내가 조금 더 너를 편하게 보내줬다면 다른 사람 또 만나 행복할 니가 가끔은 내 생각할 때에 지을 표정이 참 궁금해 날 보는 네 눈이 좋아서 얼굴 붉히며 딴청 피던 아름답던 그날처럼 좋은 사람 만나 사랑 받고 너도 이젠 웃을 수 있길 찬란했던 우리 그날처럼 비어있는 지갑에 음식점을 서성이면 월급날이라며 손잡아 이끌어주던 만 원짜리 커플링 고맙다며 펑펑 울던 과분한 네 사랑 받을 사람 참 부러워 날 보는 네 눈이 좋아서 얼굴 붉히며 딴청 피던 아름답던 그날처럼 좋은 사람 만나 사랑 받고 너도 이젠 웃을 수 있길 찬란했던 우리 그날처럼 문득 들려오는 너의 소식에 가끔씩은 혼자 울 수 있길 끝까지 이기적인 내가 이젠 나 없이도 괜찮다 너에게 듣고 싶던 말 좋은 사람 만나 미안해 다시 돌아갈 순 없지만 아름답던 우리 그날  ,246869,https://cdnimg.melon.co.kr/cm/album/images/101/15/186/10115186_500.jpg?2e6a3ca517e4d81f324543910d492151/melon/resize/282/quality/80/optimize,30755375,184
멜로망스,동화,2018-07-03, 너의 마음속 내 모습들 언젠가 얘기해줬을 때 듣고 있는 날엔 어느새 날 위한 이야긴 듯해 너의 마음이 아니면 들을 수 없을 내 얘기들 네 안에 그려진 내 모습이 그저 고마울 뿐이야 너를 위한 이야기로 있어줄게 언제나 네 옆에서 힘이 돼줄게 항상 너만의 예쁜 이야기로 네 옆에 남아 있을게 우리가 나눈 시간 위에 그린 서로의 모습들이 앞으로의 우리에 대해 믿을 수 있게 하는 듯해 너의 마음이 아니면 볼 수 없었을 내 모습들 너도 몰랐었던 네 모습을 너에게 들려줄게 너를 위한 이야기로 있어줄게 언제나 네 옆에서 힘이 돼줄게 항상 너만의 예쁜 이야기로 네 옆에 남아 있을게 서로의 마음속에 그려 왔었던 우리라는 그림들을 서로 나누고 있었을 때 지킬 수 있을 미래가 돼 항상 너만의 예쁜 이야기로 네 옆에 남아있을게 너를 위한 이야기로 있어줄게 언제나 네 옆에서 힘이 돼줄게 항상 너만의 예쁜 이야기로 네 옆에 남아 있을게 널 향한 맘을 나 항상 지킬게  ,126219,https://cdnimg.melon.co.kr/cm/album/images/101/81/438/10181438_500.jpg?90afc25a4da7ea8d3c1b30422bda11e9/melon/resize/282/quality/80/optimize,31164090,185
한동근,그대라는 사치,2016-08-24, 그림 같은 집이 뭐 별거겠어요 어느 곳이든 그대가 있다면 그게 그림이죠 빛나는 하루가 뭐 별거겠어요 어떤 하루던 그대 함께라면 뭐가 필요하죠 나 그대가 있지만 힘든 세상이 아니라 힘든 세상 이지만 곁에 그대가 있음을 깨닫고 또 감사해요 또 기도해요 내 곁에서 변치 않고 영원하길 기도 드리죠 무려 우리 함께 눈뜨는 아침과 매일 그댈 만나 돌아오는 집 앞 나 만의 그대 나의 그대 내겐 사치라는걸 과분한 입맞춤에 취해 잠이 드는 일 그래 사치 그댄 사치 내겐 사치 행복이란 말이 뭐 별거겠어요 그저 그대의 잠꼬대 마저 날 기쁘게 하는데 사랑이란 말이 뭐 별거겠어요 그저 이렇게 보고만 있어도 입에서 맴돌죠 나 그대가 있지만 거친 세상이 아니라 거친 세상 이지만 내겐 그대가 있음을 깨닫고 또 다짐하죠 또 약속하죠 그대 곁에 변치않고 영원하길 약속할게요 무려 우리 함께 눈뜨는 아침과 매일 그댈 만나 돌아오는 집 앞 나 만의 그대 나의 그대 내겐 사치 라는걸 과분한 입맞춤에 취해 잠이 드는 일 그래 사치 그댄 사치 내겐 사치 내가 상상하고 꿈꾸던 사람 그대 정말 사랑하고 있다고 나 말 할 수 있어서 믿을 수 없어 정말 믿을 수 없어 내가 어떻게 내가 감히 사랑할 수 있는지 말야  무려 우리 함께 잠드는 이 밤과 매일 나를 위해 차려진 이 식탁 나 만의 그대 나의 그대 내겐 사치 라는걸 과분한 입맞춤에 취해 잠에 드는 일 그래 사치 그댄 사치 내겐 사치  ,198679,https://cdnimg.melon.co.kr/cm/album/images/027/06/226/2706226_500.jpg/melon/resize/282/quality/80/optimize,9614761,186
전미도,사랑하게 될 줄 알았어,2020-05-22, 널 처음 사진으로 본 그날 구십구년 일월 삼십일일 그날 이후 지금 이 순간까지 나 하나만 기다려준 너를 오늘도 습관 같은 내 전화 따스히 받아 주는 너에게 세상 가장 행복한 사람으로 만들어 준 너를 너무 사랑해 사랑하게 될 줄 알았어 우리 처음 만난 그날에 시간 속에 희미해지는 사랑에 그대가 흔들린대도 그땐 내가 잡을게요 그대처럼 너무 편한 사이가 싫어서 너무 오랜 사랑 힘들어서 아픈 눈물 흘리는 널 돌아선 못된 내 마음도 기다려준 너를 사랑하게 될 줄 알았어 우리 처음 만난 그날에 시간 속에 희미해지는 사랑에 그대가 흔들린대도 그땐 내가 잡을게요 그대처럼 얼마나 힘들었을까 못난 내 눈물도 따스히 감싸준 너를 오 사랑하게 될 줄 알았어 우리 처음 만난 그날에 시간 속에 희미해지는 사랑에 그대가 흔들린대도 내가 잡을게요 아무 걱정 마요 내 손을 잡아요 처음 그날처럼 우리  ,149676,https://cdnimg.melon.co.kr/cm2/album/images/104/33/754/10433754_20200521162928_500.jpg?45ece6917ce7b9bac7e3ed65cd2a69e9/melon/resize/282/quality/80/optimize,32614125,187
V.O.S,다시 만날까 봐,2019-09-01, 인스타로 몰래 보는 너의 하루들 누가 봐도 헤어진 티를 내 팔로우 다 끊고서 좋아요는 왜 눌렀니 참 바보 같은 사람이야 잘 먹지도 못하는 술은 왜 매일 마시고 늘 예쁜 얼굴 많이 야위었어 혼자 있으면 나도 그래 술이 없으면 못 자고 많이 괴로워해 이럴 거면 우리 미친 척하고 다시 만날까 봐 다시 시작할까 봐 친구들 만나는 거 그렇게 좋아하면서 집에만 있니 더 우울하게 혼자 있으면 나도 그래 누구도 만나기 싫어 숨고만 싶은데 이럴 거면 우리 미친 척하고 다시 만날까 봐 다시 시작할까 봐 못 잊을 거야 너와 추억한 지난날들을 난 아직까지도 너무나 선명해 그렇게 선명한 만큼 지키고픈 우리 기억들이 잊혀지는 게 정말 많이 두려워 혼자 있으면 나도 그래 늘 혼자 센척했지만 많이 두려워해 이럴 거면 우리 미친 척하고 다시 만날까 봐 다시 시작할까 봐 우리 여기서 끝나면 안 돼  ,92360,https://cdnimg.melon.co.kr/cm2/album/images/103/24/004/10324004_500.jpg?9c6a08c691ab9ae6dec28a2e89b75b6a/melon/resize/282/quality/80/optimize,32021744,188
엠씨더맥스 (M.C the MAX),One Love,2002-11-01, 이젠 내가 돌아서려 해 다신 그 사람과 네 앞에서 보이지 않게 이제 너에겐 어떤 바램도 작은 기대조차 할 수 없는 나잖아 하지만 시간이 많이 지난 후에도 나의 숨결 나의 향기 네게 묻어있다면 언제나 힘들던 이룰 수 없던 사랑 너에게도 너무 큰 아픔이었다면 다시 내게 돌아와 너를 떠나보내고 후회하고 있는 내게 함께 할 수 없음이 나에겐 너무도 커다란 아픔인 걸 아니 언제나 힘들던 이룰 수 없던 사랑 너에게도 너무 큰 아픔이었다면 돌아와 줘 후회 없는 사랑하기 위해 내가 택한 사람은 너뿐야 언젠간 내게 돌아와 줄 너잖아 힘든 시간 다 지나고 오랜 간절함에 되찾은 내 마지막 사랑인 걸 다시 내게 돌아와 너를 떠나보내고 후회하고 있는 내게 함께 할 수 없음이 나에겐 너무도 커다란 아픔인 걸 아니  ,109565,https://cdnimg.melon.co.kr/cm/album/images/000/22/287/22287_500.jpg/melon/resize/282/quality/80/optimize,315876,189
규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),2020-08-23, 어떤 말로 표현해야 그대 알 수 있을까요 어떤 맘을 담아내야만 그대에게 전해질까 하루 종일 눈에 아른거려서 똑같은 매일을 보내고 있다고 나의 맘이 부담이 돼 그대가 달아날까 봐 함께 있는 지금만으로도 충분하다 생각했지만 점점 커지는 그댈 향한 마음에 이젠 말을 하고 싶죠 그댈 사랑하고 있어요 꽤 오래전부터 그대를 처음 본 후 지금까지 내 마음이 한순간 네게 움찔했죠 그때부터 나의 세상은 달라졌죠 그댄 아마 모르겠죠 나의 이런 마음들을 요동치는 소리까지도 꼭 숨겼으니까 난 아직도 많이 겁이 나지만 이제는 용기 내볼게요 그댈 사랑하고 있어요 꽤 오래전부터 그대를 처음 본 후 지금까지 내 마음이 한순간 네게 움찔했죠 그때부터 나의 세상은 달라졌죠 곁에 있는 지금도 행복해 여태껏 아껴뒀던 말 그댈 사랑하고 있어요 꽤 오래전부터 혹시 그대도 나와 같길 기도하며 내 마음이 한순간 네게 움찔했죠 그때부터 나의 세상은 달라졌죠  ,115140,https://cdnimg.melon.co.kr/cm2/album/images/104/78/925/10478925_20200820171048_500.jpg?f0bc97f6807f4bc62be45ce082bad03b/melon/resize/282/quality/80/optimize,32871975,190
백아연,이럴거면 그러지말지 (Feat. Young K),2015-05-20, 궁금해서 잠이 안 와 그때 왜 그랬어 구차해도 묻고 싶어 그때 난 뭐였어 나나나나 나나 나나 나만 애 탄거니 나나나나 나나 나나 난 진심인데 넌 그랬구나 그랬어 좋았는데 넌 아니었나 봐 그랬구나 그때 넌 그런 줄 모르고 나 혼자 이럴 거면 바래다주었던 그날 밤 넌 나를 안아주지 말았어야지 설렘에 밤잠 설치게 했던 그 말 그 말도 말았어야지 그러지는 말지 비겁하게 숨어버린 너를 돌아 올 거라고 믿은 내가 바보야 사랑스럽게 날 보던 네 눈빛에 빠졌던 내가 바보지 이럴 줄도 모르고 이렇게 돼 버린 이상 그냥 얘기할게 이미 떠나버린 니 맘 돌릴 순 없으니 그랬구나 그랬어 좋았는데 넌 아니었나 봐 그랬구나 그때 넌 네 생각 뿐인데 나 혼자 이럴 거면 바래다주었던 그날 밤 넌 나를 안아주지 말았어야지 설렘에 밤잠 설치게 했던 그 말 그 말도 말았어야지 이럴 줄은 몰랐어 어때 넌 어떻게 하고 싶니 지금 이 순간의 감정일지 중간에 금방 에러가 날것인지 I don’t know 하지만 내 생각엔 오래가진 못할 거 같아 너 아닌 나 때문에 이 관계는 이어지지 못해 잠 못 들어 아픈 이 새벽 잘 지내니 문자 한번쯤은 해주지 혹시나 하며 올린 우리 얘기에 좋아요 누르지 말지 괜히 기대 하게 바래다주던 그 날 밤처럼 돌아와서 포근하게 나를 안아줘 설렘에 밤잠 설치게 했던 말로 또 두근거리게 해줘 다시 날 녹여줘 이럴 거면 귀엽다고 하지 말지 그러지 말지 혼잣말만 늘어가네 전하지도 못할 말만  ,224970,https://cdnimg.melon.co.kr/cm/album/images/023/19/508/2319508_500.jpg?6fe4649918c6986935e728bece5eb05b/melon/resize/282/quality/80/optimize,5704397,191
전우성 (노을),축가,2018-06-08, 인정하기 싫지만 오늘 참 예쁘다 너의 옆에 그 사람도 좋아 보여 긴장이 됐는지 입술 깨무는 게 여전히 내가 기억한 넌 그대로구나 널 축하해 주려 모여든 많은 사람을 보니 그제서야 난 실감이 나 네가 좋아하던 이 노래를 너를 보내는 순간에 부를 줄은 몰랐어 나와 결혼해줘 너만 생각한 우리얘기가 오늘따라 왜 이렇게 아픈지 넌 모를 거야 나를 알아보는 너의 친구들은 이런 내 맘을 아는지 날 피해 가더라 축하해 잘 살아 이런 말들을 해야 하는데 왜 좋은 말이 안 나올까 네가 좋아하던 이 노래를 너를 보내는 순간에 부를 줄은 몰랐어 나와 결혼해줘 너만 생각한 우리 얘기가 오늘따라 왜 이렇게 아플까 여기 많은 사람들 앞에 Oh 널 축하해야 하는 내가 싫어서 저 문으로 나가고 나면 끝인걸 미안해 오늘같이 기쁜 날 축하는 못 할 거 같아 네 옆에 그 사람 나였다면 이제 와 소용없지만 미치도록 후회해 너를 위한 노래 그 마지막 끝에 하고 싶은 말 네 자리는 바로 여기 내 옆에 여기 있잖아 왜 그런 슬픈 눈으로 왜 나를 바라보는데 이건 아닐 거야 거짓말이라 얘기 좀 해줘 저 문으로 걸어나가기 전에 날 붙잡아줘  ,56457,https://cdnimg.melon.co.kr/cm/album/images/101/74/591/10174591_500.jpg?f9c8bad13d5a5674c3de2bf6e3ed6f2f/melon/resize/282/quality/80/optimize,31120510,192
거미,You Are My Everything,2016-03-10, 처음부터 그대였죠 나에게 다가올 한 사람 단 한 번의 스침에도 내 눈빛이 말을 하죠 바람처럼 스쳐가는 인연이 아니길 바래요 바보처럼 먼저 말하지 못했죠 할 수가 없었죠 You Are My Everything 별처럼 쏟아지는 운명에 그대라는 사람을 만나고 멈춰버린 내 가슴속에 단 하나의 사랑 You Are My Everything 안갯속에 피어나는 하얗게 물들은 그대 모습 한순간에 내게 심장이 멈출 듯 다가와 버렸죠 You Are My Everything 별처럼 쏟아지는 운명에 그대라는 사람을 만나고 멈춰버린 내 가슴속에 단 하나의 사랑 You Are My Everything 시작도 못 했던 나의 사랑을 이제는 말할 수 있죠 누구도 가질 수 없는 기적인데 You Are My Everything 뜨거운 내 사랑은 그댄 걸 계절이 변해도 난 이곳에 멈춰버린 내 가슴속에 단 하나의 사랑 You Are My Everything  ,138785,https://cdnimg.melon.co.kr/cm/album/images/026/72/163/2672163_500.jpg?3e9a582d6b9f960b81055b020fe35495/melon/resize/282/quality/80/optimize,8089568,193
전상근,사랑은 지날수록 더욱 선명하게 남아,2020-06-07, 편해지고 변해가고 자연스러운 그런 과정 시도 때도 없이 다투면서 불안해진 마음 더는 멀어지기 싫은데 말 못 했던 얘기들을 말해봐도 너의 한숨뿐 쌓여왔던 오해가 깊어져 나도 지쳤는데 너는 아무 말이 없었어 사랑은 지날수록 더욱 선명하게 남아 우리의 감정이 모자라서 그랬었나 봐 이별은 떠나볼수록 다시 깨닫게 해줘서 아름다웠던 우리가 그리운데 문득 지금 생각이 나 무슨 이유인지 모르겠어 아마도 널 사랑한 기억이 감싸고 있나 봐 너는 또 아무 말 없지만 사랑은 지날수록 더욱 선명하게 남아 우리의 감정이 모자라서 그랬었나 봐 이별은 떠나볼수록 다시 깨닫게 해줘서 아름다웠던 우리가 그리운데 끝난 인연을 난 왜 이러는지 가끔 한 번씩은 마주쳐줄래 그렇게 해줘 그렇게 하면 아주 조금은 괜찮을 거 같아 사랑은 지날수록 더욱 흩어지지 않아 좋았던 시간이 가득해서 그런 건가 봐 이별의 시린 날들은 다시 깨닫게 해줘서 아름다웠던 그때가 그리운데  ,72824,https://cdnimg.melon.co.kr/cm2/album/images/104/40/381/10440381_20200605161232_500.jpg?cce2341a26e653bd7174a42d167eefe3/melon/resize/282/quality/80/optimize,32651098,194
